open,high,low,close,volume,spread,real_volume
6217.759,6234.748,6211.085,6218.366,83610,1,265523
6218.973,6221.4,6205.625,6208.659,46534,1,158533
6209.265,6217.759,6201.378,6215.333,27611,1,98908
6241.422,6262.657,6231.108,6242.029,249615,1,710499
6242.029,6260.231,6234.748,6247.489,212363,1,677779
6247.489,6280.253,6245.062,6276.612,193655,1,598857
6276.612,6278.432,6265.084,6270.545,70344,1,229506
6269.938,6281.466,6261.444,6279.646,65232,1,213591
6279.039,6283.286,6249.916,6251.13,87307,1,315035
6251.13,6274.792,6250.523,6271.152,81716,1,292842
6271.758,6277.826,6264.478,6266.298,44102,1,151088
6265.691,6280.859,6263.264,6276.612,23008,1,81039
6309.982,6353.06,6306.342,6331.825,251202,1,798984
6332.431,6346.993,6303.915,6310.589,232412,1,753166
6310.589,6315.443,6289.353,6299.668,174611,1,556849
6299.668,6305.128,6283.893,6303.308,91893,1,316228
6303.308,6315.443,6297.241,6307.555,69807,1,256292
6307.555,6320.903,6298.454,6309.376,74070,1,233876
6308.769,6311.802,6271.152,6300.275,165511,1,551774
6300.275,6305.128,6291.174,6294.814,51215,1,157110
6294.814,6302.095,6285.713,6296.028,26997,1,91520
6291.174,6292.994,6246.276,6276.005,221753,1,672629
6276.612,6332.431,6268.118,6322.117,235037,1,768002
6321.51,6332.431,6299.668,6302.095,133251,1,465949
6302.095,6321.51,6294.207,6318.476,86091,1,290639
6319.083,6338.499,6317.87,6337.285,79950,1,271865
6337.892,6341.532,6320.903,6322.117,83384,1,298726
6322.724,6329.398,6314.836,6316.05,61748,1,213606
6316.656,6316.656,6296.634,6297.848,54124,1,207865
6298.454,6302.095,6289.353,6292.994,24929,1,110284
6333.038,6348.206,6292.994,6300.275,246716,1,773995
6300.881,6342.746,6296.028,6330.004,216798,1,685088
6330.004,6354.88,6306.342,6340.925,182495,1,609451
6340.925,6352.453,6326.364,6328.791,93673,1,325470
6329.398,6331.218,6309.376,6317.263,67629,1,233008
6317.263,6322.724,6296.634,6300.275,69217,1,228220
6300.275,6318.476,6289.353,6317.263,73162,1,279941
6317.87,6318.476,6289.96,6291.78,57622,1,217760
6291.78,6297.848,6290.567,6294.207,26369,1,109144
6308.162,6321.51,6293.601,6294.207,209324,1,616121
6293.601,6322.117,6282.679,6307.555,233776,1,667714
6307.555,6333.645,6296.028,6311.802,178369,1,549220
6311.802,6314.229,6286.927,6288.747,107999,1,355932
6288.14,6290.567,6268.118,6273.579,98182,1,321786
6273.579,6288.14,6268.118,6283.893,70037,1,223486
6283.893,6285.713,6269.938,6271.152,65268,1,215430
6271.758,6289.353,6268.725,6284.5,54166,1,188846
6284.5,6297.241,6274.185,6276.612,38137,1,132824
6242.635,6268.725,6239.602,6262.051,206523,1,607875
6262.051,6268.118,6203.198,6209.265,267790,1,859165
6209.872,6209.872,6180.749,6194.097,172312,1,580474
6194.097,6194.097,6168.614,6182.569,97373,1,355889
6182.569,6188.636,6177.109,6186.21,38355,1,144250
6186.816,6205.625,6180.142,6205.018,78695,1,269833
6205.018,6217.153,6198.344,6209.872,78022,1,273299
6209.872,6210.479,6197.131,6201.985,49477,1,171190
6201.378,6222.007,6200.164,6209.872,40719,1,157292
6215.333,6222.613,6179.536,6215.333,263607,1,803054
6214.726,6229.894,6205.625,6223.827,210622,1,638529
6223.22,6223.827,6184.996,6206.838,211291,1,693691
6206.838,6209.872,6186.816,6195.31,98659,1,341199
6194.704,6218.973,6187.423,6213.512,76504,1,262134
6213.512,6226.254,6209.872,6218.973,66693,1,214502
6218.366,6224.433,6210.479,6214.726,63369,1,213368
6214.726,6217.759,6205.018,6212.299,42419,1,142616
6212.299,6217.759,6206.838,6217.153,27487,1,102019
6189.85,6244.456,6182.569,6234.748,223679,1,690662
6234.141,6251.736,6218.366,6220.793,211328,1,683043
6220.793,6232.321,6188.636,6200.771,196139,1,658354
6200.771,6235.355,6200.771,6219.58,124939,1,454386
6220.186,6233.534,6217.153,6223.22,69556,1,227105
6223.827,6226.254,6203.805,6214.119,88338,1,286185
6213.512,6231.714,6211.692,6225.04,70913,1,230960
6225.04,6234.141,6209.265,6211.692,47935,1,157951
6211.692,6218.366,6205.625,6211.692,30565,1,103338
6210.479,6218.366,6172.255,6172.862,248353,1,713332
6172.255,6192.884,6157.087,6191.67,224176,1,693401
6191.063,6209.872,6147.986,6172.255,339506,1,1096962
6171.648,6216.546,6161.94,6174.682,143536,1,518165
6174.075,6189.85,6174.075,6178.322,68642,1,240596
6178.929,6203.198,6175.895,6186.21,62416,1,219490
6185.603,6186.816,6141.312,6157.087,95623,1,361238
6157.693,6172.255,6155.266,6169.828,55324,1,209585
6170.435,6170.435,6148.592,6152.839,30184,1,110455
6171.648,6183.783,6130.997,6140.098,228279,1,744601
6140.098,6168.008,6131.604,6148.592,245410,1,825940
6147.986,6150.413,6120.076,6126.75,188658,1,668402
6126.75,6129.784,6104.301,6107.335,116268,1,420734
6107.335,6107.942,6092.167,6101.874,69745,1,264040
6101.874,6110.368,6084.279,6090.953,90278,1,336485
6090.953,6103.694,6085.493,6094.593,81307,1,290195
6095.2,6112.795,6092.167,6112.189,59775,1,232584
6112.189,6113.402,6101.874,6106.121,33668,1,137310
6088.526,6128.57,6081.852,6112.189,240806,1,771646
6112.795,6152.839,6100.661,6147.986,232415,1,761087
6147.986,6164.367,6141.312,6144.952,169217,1,589910
6145.559,6164.974,6143.132,6162.547,112312,1,396606
6163.154,6185.603,6160.12,6180.142,93531,1,352136
6180.142,6216.546,6178.322,6208.052,123959,1,506838
6207.445,6213.512,6192.884,6200.771,87394,1,333939
6200.771,6208.659,6193.49,6206.838,55279,1,198891
6206.838,6222.613,6201.985,6220.793,33589,1,138299
6228.624,6287.055,6227.419,6258.743,245187,1,754324
6258.743,6311.15,6256.936,6285.248,248220,1,838607
6284.646,6315.367,6269.586,6291.874,207273,1,742490
6291.874,6305.729,6281.031,6299.103,134032,1,535742
6299.103,6308.138,6274.405,6302.115,92861,1,357378
6302.717,6318.379,6294.284,6305.127,78948,1,293345
6305.127,6328.619,6300.91,6320.788,81212,1,304264
6320.186,6326.812,6309.343,6315.969,67752,1,243628
6315.367,6321.391,6292.477,6297.898,42264,1,148103
6318.981,6340.065,6285.248,6306.934,298333,1,868936
6306.331,6309.946,6247.298,6281.031,254142,1,836693
6281.031,6344.281,6280.429,6329.222,241515,1,857061
6329.222,6352.715,6314.765,6342.474,132068,1,475706
6341.872,6353.919,6327.415,6353.317,82168,1,283376
6353.919,6380.424,6352.112,6373.798,121508,1,437705
6373.798,6376.81,6338.257,6353.919,113245,1,371047
6353.919,6360.546,6344.884,6356.931,60912,1,217473
6357.534,6364.16,6342.474,6363.558,41966,1,152045
6338.257,6352.112,6276.212,6299.103,330567,1,944469
6299.705,6324.403,6281.634,6320.186,237945,1,677939
6320.186,6324.403,6280.429,6282.838,194848,1,645146
6282.838,6296.693,6273.803,6276.212,102078,1,363002
6276.815,6314.765,6267.176,6313.56,122563,1,409308
6314.162,6321.993,6293.681,6305.729,108714,1,343350
6305.127,6305.729,6257.538,6270.791,99923,1,328617
6270.791,6297.296,6265.972,6291.272,66002,1,220499
6290.669,6292.477,6263.562,6270.791,34065,1,125229
6286.453,6296.091,6266.574,6284.646,196748,1,516867
6284.646,6293.079,6261.153,6270.188,194121,1,540206
6270.791,6284.043,6262.96,6273.2,121594,1,361978
6273.2,6279.224,6255.731,6264.767,87142,1,287832
6264.767,6270.188,6256.334,6260.55,51819,1,157063
6259.948,6262.357,6247.9,6256.936,56620,1,181713
6257.538,6258.743,6251.515,6256.334,27250,1,87573
6256.334,6258.141,6248.503,6250.912,23522,1,76843
6250.912,6255.129,6248.503,6253.924,19132,1,68007
6267.176,6307.536,6261.755,6303.922,263402,1,723357
6303.922,6347.293,6297.296,6338.257,218057,1,638635
6338.86,6355.727,6328.619,6339.462,194852,1,646221
6338.86,6354.522,6326.812,6341.269,118979,1,407074
6341.872,6349.703,6337.655,6348.498,57997,1,177237
6349.1,6365.967,6347.896,6361.148,94390,1,336613
6360.546,6361.75,6340.667,6350.908,82923,1,281863
6351.51,6359.341,6347.293,6351.51,48189,1,162936
6352.112,6369.581,6350.305,6364.762,27698,1,110526
6315.367,6328.619,6277.417,6323.8,332322,1,888352
6323.8,6346.088,6290.669,6310.548,322666,1,957248
6310.548,6331.029,6297.296,6329.824,186032,1,560006
6329.824,6337.655,6313.56,6331.029,103668,1,344690
6330.427,6345.486,6323.198,6331.631,90820,1,296082
6332.234,6349.703,6320.186,6332.836,110598,1,358088
6332.836,6333.438,6305.127,6311.15,103197,1,355142
6311.15,6320.186,6303.319,6309.343,60154,1,218079
6309.343,6323.198,6305.127,6322.596,29501,1,120112
6279.224,6296.693,6273.2,6281.031,197337,1,538060
6280.429,6304.524,6262.357,6264.767,256520,1,733801
6264.165,6273.803,6230.431,6238.865,186164,1,581821
6238.865,6251.515,6237.057,6244.888,74487,1,244835
6245.491,6254.526,6235.25,6246.696,67396,1,209852
6246.093,6253.322,6243.684,6250.31,45998,1,155623
6250.31,6255.731,6239.467,6246.696,49658,1,160562
6246.696,6247.9,6232.841,6235.25,39638,1,142578
6234.648,6240.672,6234.046,6237.057,21866,1,76369
6196.095,6221.395,6191.276,6219.588,180709,1,560411
6218.986,6223.203,6194.288,6202.119,235639,1,725690
6202.722,6217.179,6199.107,6205.131,117838,1,381821
6205.131,6210.553,6184.048,6190.072,91570,1,315867
6190.072,6200.915,6187.662,6190.072,71135,1,227670
6189.469,6193.686,6172.0,6172.0,84853,1,277761
6172.0,6178.024,6156.941,6159.953,100500,1,365034
6160.555,6178.626,6156.941,6173.807,57326,1,194046
6173.205,6174.41,6159.953,6168.386,30995,1,114619
6157.543,6300.91,6147.905,6294.886,365262,1,1127142
6294.886,6305.127,6248.503,6260.55,284901,1,924039
6260.55,6273.2,6231.034,6251.515,225380,1,794964
6251.515,6281.031,6241.876,6278.019,119706,1,421940
6278.019,6282.838,6256.334,6259.346,79688,1,278495
6258.743,6273.803,6249.105,6267.176,88769,1,304810
6267.176,6289.465,6260.55,6279.826,84492,1,307084
6280.429,6288.26,6276.212,6281.634,48414,1,177601
6281.634,6288.862,6271.393,6281.031,25840,1,96649
6279.826,6283.441,6232.841,6247.9,272945,1,747233
6247.9,6291.272,6246.093,6273.803,247003,1,736891
6274.405,6279.826,6247.9,6260.55,174252,1,549592
6259.948,6267.779,6244.286,6265.972,99039,1,314645
6265.972,6274.405,6258.743,6268.381,68952,1,240948
6268.984,6273.2,6261.755,6264.165,46742,1,184155
6264.767,6280.429,6258.743,6267.779,68823,1,254030
6268.381,6274.405,6261.755,6264.165,45102,1,175368
6264.767,6267.779,6246.093,6249.707,23746,1,91317
6264.165,6301.512,6262.96,6293.079,238546,1,676806
6292.477,6314.765,6282.838,6300.307,226200,1,674764
6300.91,6329.824,6293.681,6326.21,151255,1,494112
6325.607,6336.45,6321.993,6332.836,86013,1,298552
6332.836,6341.872,6325.005,6328.619,66271,1,250791
6328.619,6341.269,6320.186,6338.86,68180,1,259283
6338.86,6343.679,6326.21,6340.667,65425,1,254317
6340.065,6344.884,6334.041,6337.053,49070,1,179605
6337.655,6350.908,6335.848,6344.884,27716,1,115581
6349.1,6390.665,6345.486,6388.255,179891,1,545272
6387.653,6420.181,6384.038,6418.977,190052,1,621970
6419.579,6419.579,6359.943,6374.4,231977,1,830795
6375.003,6404.519,6368.377,6392.472,122008,1,451430
6393.074,6408.736,6390.665,6393.074,71341,1,241181
6393.677,6399.7,6380.424,6385.243,56703,1,187748
6385.243,6389.46,6355.124,6357.534,78992,1,285248
6357.534,6362.955,6349.703,6359.341,60491,1,205776
6358.738,6359.943,6345.486,6351.51,21495,1,93124
6399.7,6408.134,6374.4,6381.629,180102,1,531114
6381.027,6398.496,6366.569,6373.798,210555,1,592908
6373.798,6379.219,6306.331,6309.343,221822,1,728973
6309.343,6309.946,6255.731,6256.936,162395,1,604302
6256.334,6266.574,6217.781,6228.624,120218,1,482742
6228.624,6249.707,6214.167,6248.503,92950,1,360696
6247.9,6258.743,6244.286,6249.707,63624,1,240822
6249.707,6250.31,6235.25,6243.081,59144,1,205080
6243.081,6250.912,6232.841,6250.31,36809,1,145441
6294.886,6309.343,6274.405,6299.705,261230,1,764772
6299.705,6299.705,6246.093,6267.779,288676,1,900895
6267.779,6275.61,6234.046,6241.274,177927,1,595893
6241.274,6247.298,6214.769,6223.203,125216,1,456185
6223.203,6246.093,6209.95,6230.431,104007,1,346517
6230.431,6247.9,6229.226,6234.046,85478,1,293459
6233.443,6235.25,6211.155,6215.372,103907,1,340260
6215.372,6237.057,6211.757,6225.01,67920,1,222539
6225.01,6227.419,6210.553,6212.962,33840,1,132642
6209.95,6229.226,6181.638,6226.817,256932,1,755837
6227.419,6244.286,6188.867,6243.081,245902,1,762032
6243.081,6258.743,6232.238,6256.334,158608,1,549552
6256.334,6261.153,6248.503,6255.731,81525,1,311141
6256.334,6263.562,6252.719,6258.743,48528,1,188972
6259.346,6265.972,6234.648,6247.298,82252,1,290222
6248.503,6271.996,6184.65,6200.312,421314,1,1204346
6200.312,6249.707,6190.674,6246.093,156510,1,483296
6246.093,6252.719,6235.853,6243.081,38159,1,140779
6193.084,6226.817,6183.445,6216.576,269362,1,776298
6215.974,6255.731,6209.95,6249.105,218822,1,731922
6249.105,6258.141,6238.262,6255.731,149679,1,541497
6255.129,6259.948,6238.865,6245.491,103789,1,395158
6244.888,6250.31,6219.588,6228.624,96751,1,333455
6228.022,6232.238,6190.674,6197.903,104892,1,351355
6197.903,6204.529,6179.831,6183.445,94378,1,329576
6184.048,6184.048,6163.567,6173.807,79828,1,301482
6173.807,6176.819,6163.567,6176.217,25238,1,98621
6239.467,6287.657,6237.057,6282.838,213551,1,688321
6282.838,6306.331,6256.334,6304.524,244055,1,762256
6305.127,6321.391,6302.115,6320.186,156109,1,576823
6320.186,6325.005,6311.15,6319.584,81208,1,319162
6319.584,6338.86,6311.753,6317.777,97702,1,372632
6318.379,6330.427,6310.548,6323.198,78277,1,246115
6323.8,6352.715,6320.186,6349.1,95463,1,301961
6349.1,6350.305,6332.234,6333.438,66916,1,217240
6333.438,6356.329,6332.836,6347.896,41152,1,146534
6385.243,6444.879,6385.243,6421.989,294764,1,923843
6421.386,6442.469,6403.917,6435.241,269834,1,815838
6435.241,6463.553,6421.386,6462.348,189940,1,627499
6462.348,6505.72,6458.734,6503.912,162516,1,620050
6503.912,6532.224,6495.479,6509.936,128180,1,507375
6509.936,6534.634,6509.334,6521.381,102520,1,379041
6521.381,6521.984,6491.865,6503.912,142516,1,523292
6503.912,6505.117,6473.191,6488.25,114016,1,398963
6488.853,6512.948,6486.443,6502.105,49699,1,169019
6503.912,6505.117,6503.912,6505.117,5,1,25
6449.096,6449.698,6387.05,6411.146,265363,1,818314
6411.146,6471.384,6400.905,6459.939,303367,1,940564
6459.336,6490.66,6447.289,6451.505,216280,1,710326
6451.505,6472.589,6445.481,6464.155,126296,1,438615
6464.155,6485.239,6462.95,6471.384,101275,1,335196
6471.986,6496.081,6464.155,6467.167,116185,1,372472
6467.167,6485.841,6455.722,6462.95,94605,1,300201
6462.348,6493.672,6462.348,6484.034,72214,1,223518
6484.636,6494.274,6481.624,6487.648,28134,1,96376
6522.586,6537.646,6467.167,6481.624,310664,1,939531
6481.624,6483.431,6434.036,6454.517,294782,1,928137
6453.915,6469.577,6437.048,6464.155,185282,1,626049
6464.155,6498.491,6448.493,6465.36,164232,1,575777
6464.758,6465.36,6428.012,6433.434,126084,1,432973
6433.434,6438.253,6415.965,6426.808,104077,1,344787
6427.41,6467.769,6421.989,6440.662,116678,1,414630
6440.662,6448.493,6434.639,6446.686,57715,1,188363
6446.686,6480.42,6446.084,6480.42,38305,1,175917
6496.081,6535.236,6488.853,6505.117,282419,1,819680
6504.515,6517.165,6476.203,6505.117,256831,1,805531
6505.117,6544.272,6500.9,6511.743,218860,1,740447
6511.141,6517.165,6486.443,6500.9,134851,1,433171
6500.9,6508.129,6487.046,6505.72,82770,1,280698
6505.117,6511.743,6490.66,6503.31,77362,1,271299
6503.31,6523.189,6495.479,6509.334,83660,1,275348
6508.731,6516.562,6491.865,6500.298,61487,1,197344
6500.9,6514.755,6500.298,6505.117,27555,1,99667
6493.753,6521.864,6477.604,6496.145,205330,1,587908
6496.145,6530.238,6488.37,6502.725,200602,1,595994
6502.725,6526.649,6496.744,6514.089,153200,1,489061
6514.089,6521.864,6490.164,6506.911,110387,1,409760
6506.313,6538.014,6506.313,6516.481,74768,1,251121
6516.481,6525.453,6420.185,6451.885,167118,1,611001
6452.483,6477.604,6446.502,6460.857,105163,1,343529
6460.857,6502.725,6456.67,6497.342,76911,1,277644
6497.342,6526.051,6488.968,6515.883,45422,1,154122
6340.037,6396.858,6319.701,6339.439,255376,1,836295
6339.439,6340.635,6280.823,6293.384,254646,1,798223
6292.786,6292.786,6241.348,6243.142,207212,1,676684
6243.74,6247.329,6216.227,6240.75,147786,1,531920
6240.75,6241.946,6206.657,6215.031,111711,1,377754
6215.031,6230.582,6212.04,6228.189,85543,1,276326
6228.787,6232.974,6209.049,6225.199,91890,1,300554
6224.6,6245.535,6224.002,6234.768,71127,1,241792
6234.768,6237.759,6212.638,6226.395,44768,1,158542
6196.489,6196.489,6153.425,6182.732,278441,1,864047
6182.732,6228.189,6176.153,6222.208,235505,1,728659
6221.61,6225.199,6183.928,6189.91,241862,1,825984
6190.508,6219.217,6179.742,6201.872,122131,1,399057
6202.47,6226.993,6187.517,6225.797,99996,1,334560
6225.797,6285.01,6221.61,6241.946,155313,1,524008
6241.348,6254.506,6207.853,6212.04,111635,1,371842
6212.04,6238.955,6207.255,6219.217,88014,1,295941
6219.217,6239.553,6215.629,6229.385,28047,1,97216
6278.431,6290.991,6235.965,6265.272,252825,1,698874
6264.674,6280.225,6239.553,6250.918,230658,1,661555
6252.114,6308.935,6251.516,6298.169,229076,1,685653
6298.169,6299.963,6265.272,6281.422,107123,1,336996
6281.422,6283.216,6254.506,6266.469,99045,1,313766
6266.469,6275.44,6239.553,6261.086,108275,1,339292
6261.086,6262.88,6210.246,6221.012,114887,1,374608
6220.414,6244.338,6216.227,6242.544,59074,1,193653
6243.142,6261.684,6231.778,6249.123,46386,1,175855
6250.918,6265.87,6222.806,6235.965,244964,1,665823
6235.965,6271.254,6225.797,6253.31,286902,1,817519
6253.908,6275.44,6227.591,6235.965,218945,1,687734
6235.965,6261.684,6235.367,6258.693,119232,1,387495
6259.291,6270.655,6243.142,6244.338,92724,1,287019
6244.338,6266.469,6243.142,6248.525,82972,1,276893
6247.927,6261.684,6240.151,6257.497,88705,1,296569
6256.899,6264.076,6250.918,6262.88,51208,1,184039
6262.88,6290.393,6259.291,6279.029,34467,1,130773
6261.684,6312.524,6256.301,6283.814,285360,1,763526
6283.216,6304.15,6261.086,6268.263,264780,1,748921
6267.665,6283.216,6242.544,6265.87,182513,1,552954
6265.272,6285.01,6260.487,6268.263,100784,1,307891
6268.861,6282.02,6246.133,6255.702,73625,1,243075
6256.301,6264.674,6247.329,6257.497,66461,1,220394
6256.899,6272.45,6249.721,6262.282,65167,1,218858
6262.282,6280.225,6259.889,6266.469,51231,1,170938
6266.469,6267.665,6249.721,6252.114,30565,1,109190
6238.357,6256.899,6205.461,6218.021,224322,1,657010
6217.423,6248.525,6214.432,6237.161,206860,1,581028
6237.759,6265.272,6219.217,6258.693,176235,1,537721
6258.693,6270.057,6239.553,6243.74,99333,1,301997
6243.74,6262.88,6242.544,6256.301,63945,1,194377
6256.301,6265.87,6234.768,6237.759,89319,1,274787
6237.759,6242.544,6228.189,6228.787,84263,1,270675
6228.787,6239.553,6222.806,6238.357,56631,1,166263
6238.357,6243.142,6231.18,6231.778,28729,1,98610
6226.395,6265.272,6222.806,6253.908,213530,1,609473
6253.31,6262.282,6238.357,6258.693,206630,1,587202
6258.693,6281.422,6257.497,6267.067,172209,1,531145
6267.067,6277.833,6250.319,6260.487,113765,1,369707
6259.889,6269.459,6240.75,6252.114,84545,1,275200
6252.712,6266.469,6249.721,6261.684,77652,1,238922
6261.684,6346.018,6259.889,6334.654,147234,1,533075
6335.252,6343.028,6325.682,6333.458,85236,1,310552
6332.86,6372.933,6331.065,6359.177,63896,1,249825
6316.112,6463.249,6287.403,6418.39,332107,1,995488
6418.39,6436.932,6358.579,6368.148,284257,1,845157
6368.747,6403.437,6340.635,6362.167,207899,1,665791
6362.167,6371.139,6313.72,6340.037,203670,1,614121
6340.037,6344.822,6308.337,6316.112,109064,1,328074
6316.112,6316.71,6280.823,6284.412,105539,1,319208
6284.412,6316.71,6281.422,6313.72,77754,1,258355
6314.318,6344.822,6313.72,6331.065,76989,1,252234
6331.663,6340.037,6316.112,6317.309,37409,1,126669
6336.448,6357.382,6304.748,6315.514,306415,1,874513
6315.514,6360.373,6291.589,6350.803,281164,1,859476
6350.803,6377.718,6343.626,6350.205,209988,1,660657
6350.205,6375.924,6346.018,6361.569,105903,1,329986
6361.569,6381.905,6352.597,6373.531,88461,1,279580
6373.531,6389.083,6368.747,6384.298,74698,1,231590
6383.699,6401.045,6383.699,6393.867,71136,1,223959
6393.269,6403.437,6383.101,6389.681,56893,1,199305
6390.279,6399.849,6386.092,6388.484,24345,1,83450
6328.075,6360.373,6323.888,6337.644,192671,1,559129
6338.243,6340.635,6303.552,6335.252,226821,1,687436
6335.252,6347.812,6319.103,6324.486,190504,1,583618
6325.084,6325.682,6304.15,6313.122,103857,1,314858
6313.122,6329.869,6311.925,6328.075,59457,1,183185
6328.673,6347.812,6328.075,6347.214,77192,1,241857
6347.812,6356.784,6341.831,6345.42,65797,1,207023
6345.42,6363.363,6344.822,6360.373,59201,1,201007
6359.775,6362.765,6328.075,6339.439,40289,1,129461
6323.888,6334.056,6296.973,6313.122,209949,1,623936
6313.122,6332.261,6285.01,6308.935,231842,1,700835
6309.533,6344.822,6304.748,6314.318,191464,1,629729
6314.318,6354.392,6310.729,6345.42,131688,1,433111
6345.42,6354.392,6322.093,6328.075,94115,1,284948
6328.075,6344.224,6314.318,6320.897,102859,1,326852
6320.897,6329.271,6304.15,6311.327,96629,1,318256
6311.327,6318.505,6294.58,6301.159,74443,1,231818
6301.159,6302.356,6276.038,6283.216,41643,1,145135
6328.075,6353.794,6319.103,6328.673,224364,1,627463
6328.673,6343.626,6315.514,6331.663,224053,1,667688
6332.261,6337.046,6300.561,6329.271,181598,1,590035
6329.869,6343.626,6325.682,6333.458,109597,1,363927
6334.056,6349.009,6331.663,6339.439,82085,1,271775
6338.841,6349.607,6328.673,6333.458,80887,1,251836
6333.458,6335.85,6317.309,6329.271,81479,1,277592
6329.271,6331.065,6315.514,6323.888,56160,1,206824
6323.888,6335.252,6318.505,6318.505,31454,1,108562
6293.384,6302.954,6247.329,6302.356,311859,1,923832
6302.356,6302.356,6264.076,6273.048,203293,1,602010
6273.646,6274.842,6225.199,6238.357,187440,1,636042
6238.357,6249.123,6232.974,6241.348,88231,1,318082
6240.75,6255.702,6238.955,6241.946,71802,1,231097
6242.544,6259.291,6238.357,6241.348,81158,1,272283
6240.75,6264.076,6239.553,6254.506,86225,1,312640
6253.908,6264.674,6250.918,6255.104,46904,1,156785
6255.104,6258.095,6246.133,6253.31,32129,1,118221
6276.637,6323.29,6266.469,6298.169,239656,1,717345
6298.767,6298.767,6221.61,6224.002,400615,1,1186921
6224.002,6256.301,6197.087,6213.834,249519,1,817018
6213.834,6247.329,6200.078,6202.47,170358,1,509666
6202.47,6213.834,6184.527,6204.863,129541,1,406152
6205.461,6209.049,6194.096,6207.255,68659,1,221708
6207.255,6218.021,6183.33,6186.919,80918,1,259799
6186.919,6189.91,6160.004,6170.172,85924,1,314732
6169.574,6191.704,6164.789,6188.713,45958,1,190325
6231.778,6289.795,6229.385,6284.412,309617,1,899375
6285.01,6338.243,6279.627,6326.878,266051,1,799974
6326.28,6351.401,6320.897,6330.467,190394,1,602255
6329.869,6336.448,6302.356,6320.897,143154,1,493431
6320.897,6344.822,6316.112,6339.439,94781,1,311628
6340.037,6349.607,6322.692,6323.888,82231,1,267937
6323.888,6329.869,6305.944,6326.28,110508,1,386978
6325.682,6350.803,6319.701,6349.009,74540,1,249409
6349.009,6359.775,6347.812,6349.009,39293,1,152989
6338.243,6406.428,6334.056,6401.643,292546,1,836432
6402.241,6414.802,6349.009,6349.607,301421,1,911712
6350.205,6368.747,6343.028,6360.971,193602,1,625526
6361.569,6362.765,6323.29,6333.458,138437,1,447137
6334.056,6353.794,6317.309,6344.822,102306,1,327057
6345.42,6363.363,6335.252,6359.775,108183,1,338507
6359.177,6372.933,6352.597,6368.148,83428,1,286833
6368.148,6376.522,6361.569,6370.541,57535,1,194821
6369.943,6373.531,6356.784,6365.756,41270,1,139440
6336.448,6385.494,6320.897,6372.335,282675,1,793594
6372.933,6387.288,6351.999,6383.699,228454,1,653397
6383.699,6390.279,6359.177,6377.718,199006,1,594143
6377.12,6379.513,6360.373,6372.933,100941,1,338867
6372.335,6409.418,6362.765,6405.83,97957,1,313946
6405.83,6411.213,6391.475,6392.671,87255,1,292709
6392.671,6429.754,6392.073,6420.783,112465,1,393744
6420.185,6441.717,6419.586,6440.521,64488,1,226411
6440.521,6448.894,6430.951,6446.502,42519,1,161160
6451.885,6454.875,6373.531,6377.12,348041,1,922947
6377.12,6388.484,6359.775,6359.775,241129,1,705455
6360.373,6361.569,6317.907,6334.654,197360,1,653855
6335.252,6349.607,6324.486,6325.682,114504,1,362960
6325.084,6344.822,6319.701,6340.037,71478,1,220222
6340.037,6343.028,6321.495,6340.037,82676,1,252862
6340.037,6361.569,6338.243,6356.784,59156,1,199960
6356.784,6359.775,6273.646,6346.018,144778,1,491226
6346.616,6417.194,6345.42,6386.69,115220,1,327134
6402.839,6440.521,6375.924,6395.064,314030,1,806363
6394.466,6420.783,6381.307,6387.288,202715,1,575331
6387.288,6404.035,6371.139,6386.092,160929,1,486628
6385.494,6414.802,6372.335,6407.624,91417,1,304582
6407.026,6415.4,6381.307,6386.092,83610,1,264745
6385.494,6388.484,6359.177,6382.503,72550,1,249747
6383.101,6389.083,6354.99,6356.186,62849,1,211908
6355.588,6365.756,6341.831,6343.626,64992,1,227358
6343.626,6349.009,6317.907,6341.831,51266,1,174378
6470.43,6481.147,6367.432,6403.154,340033,1,948272
6403.154,6410.894,6296.584,6307.3,244751,1,728318
6307.3,6307.895,6237.642,6257.885,217691,1,712688
6257.289,6303.728,6256.099,6288.248,122011,1,395323
6288.248,6295.988,6272.174,6276.341,89170,1,293274
6276.341,6277.532,6176.915,6192.99,172821,1,596031
6193.585,6210.851,6174.534,6189.418,119572,1,409440
6188.822,6210.851,6186.441,6188.822,83402,1,277048
6189.418,6209.66,6188.227,6208.469,45086,1,149610
6167.389,6237.642,6154.291,6174.534,300376,1,839569
6174.534,6212.042,6168.58,6200.73,258975,1,705776
6200.134,6226.33,6139.407,6163.817,287003,1,845324
6164.412,6166.199,6119.165,6121.546,172145,1,522652
6120.951,6167.985,6094.755,6151.314,172170,1,526935
6150.719,6159.65,6108.448,6112.02,120791,1,362129
6112.02,6129.286,6098.922,6108.448,106640,1,320610
6108.448,6154.291,6090.587,6131.667,139816,1,426501
6131.667,6182.273,6120.951,6156.077,71203,1,222487
6215.614,6256.099,6136.43,6148.338,379263,1,1095812
6147.742,6203.111,6142.979,6196.562,257972,1,701343
6195.967,6202.516,6133.453,6142.384,222208,1,646017
6141.789,6148.933,6090.587,6109.043,166516,1,534366
6109.043,6127.5,6104.281,6114.997,98350,1,320594
6114.997,6137.026,6107.257,6134.644,78180,1,235871
6134.049,6137.621,6104.281,6125.714,93343,1,302519
6125.714,6137.026,6117.974,6132.858,44711,1,151094
6132.858,6138.812,6122.142,6122.737,35661,1,106043
