ema_9,sma_20,sma_200,dist_sma_20,dist_sma_200,volume,rsi,band_width,atr_norm,target
0.0032812308706957616,0.005185491704102985,0.03718430829538755,-0.005185491704102982,0.0,48338,32.72076947514863,0.020726678576734964,0.004198960889870331,0
0.002624984696556698,0.005045976066918811,0.03718430829538755,-0.0050459760669188105,0.0,36554,24.3803484577968,0.021142944703424222,0.003973065231551022,0
0.002249296970298298,0.005167939208509553,0.03718430829538755,-0.005167939208509625,0.0,7988,25.652303466859735,0.02137660353565763,0.003820971874502632,0
0.002695512955366741,0.006281984392171758,0.03718430829538755,-0.006281984392171781,0.0,187760,11.594380227151433,0.02142162291403362,0.004151221254684178,0
0.004028516993061393,0.008709835796524512,0.03718430829538755,-0.008709835796524606,0.0,139710,11.594380227151362,0.020831575252166112,0.004267607436027966,0
0.008354333329440244,0.014487099917723567,0.03718430829538755,-0.014487099917723647,0.0,162469,8.759223311528842,0.024747883583389977,0.004710932473145216,1
0.0035879925954001024,0.009845514434576152,0.03718430829538755,-0.009845514434576251,0.0,103452,16.943850479132067,0.02609499197133269,0.004873355464383753,1
0.005433342459021384,0.012017631481803459,0.03718430829538755,-0.012017631481803355,0.0,103138,18.085471711072046,0.02743173238819417,0.0048352478724100175,1
0.005253989142724791,0.012115869204586405,0.03718430829538755,-0.012115869204586476,0.0,55028,19.391934378310367,0.028804041421110083,0.00447143896233097,2
0.0035234295378232527,0.010095827521375389,0.03718430829538755,-0.010095827521375377,0.0,86676,23.25620340588209,0.028185065483601012,0.004420696029355058,1
0.003497909259039922,0.009860014099138281,0.03718430829538755,-0.00986001409913825,0.0,55834,23.4378364536836,0.027895790090620234,0.004182738322468242,1
0.003100184647379489,0.009134887081829746,0.03718430829538755,-0.009134887081829647,0.0,32748,20.00047675520429,0.0270210774536754,0.004049973056349753,1
0.0018016997628977904,0.007154323958199704,0.03718430829538755,-0.0071543239581997,0.0,9164,23.505983190085118,0.02446722395315946,0.004066685215132814,1
-0.0028276890129473875,0.0011820852332697918,0.03718430829538755,-0.0011820852332697313,0.0,114122,39.322239337390556,0.022488081200221964,0.004312022161713858,0
0.00020559828637467525,0.0036605032144483296,0.03718430829538755,-0.003660503214448285,0.0,118291,36.82542685522402,0.021458680057140373,0.004419091873477702,1
0.0019687138282826755,0.005256544523137396,0.03718430829538755,-0.005256544523137436,0.0,103009,34.21830982820529,0.020906099011069143,0.004583396771247156,1
0.0024796426504622993,0.00571859755465276,0.03718430829538755,-0.00571859755465266,0.0,59597,33.23799359658483,0.020558253265323515,0.004682617800183496,1
0.0026631951920148556,0.005808195735192756,0.03718430829538755,-0.0058081957351928315,0.0,61917,33.526096186223526,0.019668175164525105,0.004236082002272011,2
0.0034919613334198907,0.006704350718919505,0.03718430829538755,-0.006704350718919599,0.0,64207,34.2184602132393,0.01898733467095008,0.004175917638987966,2
0.00045373448113661397,0.0031684659529849224,0.03718430829538755,-0.003168465952984871,0.0,56329,48.675648609048785,0.017596400798228922,0.0038078167182732936,2
-0.0022621495461410124,-0.0004967091067012985,0.03718430829538755,0.0004967091067012996,0.0,46631,47.63508242103941,0.01608039439494438,0.0037618586277467455,1
-0.0013606876079990116,-0.000337614415908738,0.03718430829538755,0.0003376144159087223,0.0,19443,52.612004603043104,0.01421776297321836,0.003422414032929293,1
-0.0017620825720185973,-0.0015317152111691268,0.03718430829538755,0.0015317152111690893,0.0,7855,56.603847840509204,0.012020271804514255,0.0033659898515822633,1
-0.0032757147629519645,-0.004042404723265336,0.03718430829538755,0.004042404723265296,0.0,149791,59.07478592826273,0.01048741094998691,0.0034315610877056453,1
-0.006182018751729856,-0.00832795210881132,0.03718430829538755,0.008327952108811376,0.0,139475,66.87525025374566,0.012156110110866385,0.0036289152196014914,0
-0.000706340831417962,-0.0028251406880522856,0.03718430829538755,0.002825140688052237,0.0,98795,57.37270127338677,0.012385495613258291,0.00394226791414062,1
0.002060957882000558,0.00030965789203607486,0.03718430829538755,-0.00030965789203602205,0.0,85743,51.378599593738805,0.012189055020071105,0.00411610074018581,1
-0.0014987453106350968,-0.0034028423107521633,0.03718430829538755,0.0034028423107521906,0.0,70020,49.47912423032612,0.012586810131638943,0.004019804075502069,1
-0.001348275031919366,-0.0033086835588921337,0.03718430829538755,0.003308683558892137,0.0,73831,54.3909408224335,0.012824586962262467,0.004039075563433695,1
0.0022204654371911214,0.000839930689655155,0.03718430829538755,-0.0008399306896552351,0.0,61122,51.47471180807977,0.012774447566736586,0.004189830474346868,1
0.0020775046135292907,0.0012721647208939757,0.03718430829538755,-0.0012721647208940102,0.0,33517,52.602812417086895,0.012639108411142281,0.004131055295308567,1
9.593729844104004e-06,-0.0006136717663247637,0.03718430829538755,0.0006136717663247367,0.0,25331,56.613850459185805,0.012378259029523596,0.004149312182414713,2
-0.0017126635487112463,-0.002519667797770908,0.03718430829538755,0.002519667797770904,0.0,10946,61.87997681538275,0.012444985442064413,0.004193808286955626,2
-0.0012205917067066308,-0.0023656349312607405,0.03718430829538755,0.0023656349312606902,0.0,149796,58.19178128314338,0.012325661679472258,0.004836505389183479,2
0.0029306922121647982,0.0023903767250295083,0.03718430829538755,-0.0023903767250294406,0.0,136803,46.086572438162484,0.012529805660455244,0.005303706046224909,2
0.003629285227447543,0.0039057664451589424,0.03718430829538755,-0.0039057664451589177,0.0,109437,44.758064516129004,0.012890921540795816,0.005547745282903604,2
-0.008723124611463073,-0.009940106809982807,0.03718430829538755,0.009940106809982849,0.0,151079,60.116223741965285,0.01568643118441747,0.006462060226631908,1
-0.006094214101422746,-0.008157980840200474,0.03718430829538755,0.008157980840200507,0.0,86690,56.78597921242749,0.01689873683730964,0.006582375249483245,0
-0.004579681108907496,-0.007045751223311858,0.03718430829538755,0.007045751223311862,0.0,66626,51.91148722414696,0.01687374776473692,0.0064589686686829665,0
-0.0007661151630460328,-0.003013040763010566,0.03718430829538755,0.0030130407630105252,0.0,70323,53.96537472446728,0.016451082067602298,0.006442814138508916,0
0.0011811561313865848,-0.0006306703005408698,0.03718430829538755,0.0006306703005408281,0.0,47225,55.302477705357774,0.016337622471522577,0.006317313152085238,0
-0.0013701967445938212,-0.003202426882717768,0.03718430829538755,0.0032024268827178046,0.0,45369,54.16749963808825,0.016395389186146473,0.006192802155350037,0
