<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2024.11.04;10:45:00;6282.293;6288.228;6280.674;6288.228;7270;21793;1
2024.11.04;10:50:00;6288.228;6289.307;6281.214;6284.991;8279;29383;1
2024.11.04;10:55:00;6284.451;6286.070;6277.437;6279.595;8636;28443;1
2024.11.04;11:00:00;6280.135;6282.832;6269.883;6270.962;15217;50383;1
2024.11.04;11:05:00;6270.422;6272.041;6265.026;6270.962;16469;56741;1
2024.11.04;11:10:00;6270.962;6271.501;6262.329;6265.026;12107;40265;1
2024.11.04;11:15:00;6265.026;6269.343;6261.789;6264.487;9912;33144;1
2024.11.04;11:20:00;6264.487;6275.818;6263.408;6266.645;17274;57185;1
2024.11.04;11:25:00;6266.645;6268.804;6258.552;6261.789;11968;42722;1
2024.11.04;11:30:00;6261.249;6266.645;6258.012;6262.329;11329;40459;1
2024.11.04;11:35:00;6262.868;6264.487;6253.695;6254.775;14203;52846;1
2024.11.04;11:40:00;6254.775;6255.854;6245.062;6248.300;14689;55479;1
2024.11.04;11:45:00;6248.300;6253.695;6246.141;6252.077;13093;52642;1
2024.11.04;11:50:00;6252.077;6255.854;6249.918;6253.695;8646;28528;1
2024.11.04;11:55:00;6253.695;6254.775;6248.300;6254.235;7090;26409;1
2024.11.04;12:00:00;6253.695;6255.854;6251.537;6254.235;6844;24974;1
2024.11.04;12:05:00;6253.695;6260.170;6253.156;6255.314;9218;32079;1
2024.11.04;12:10:00;6255.314;6255.854;6247.760;6248.839;8749;30377;1
2024.11.04;12:15:00;6248.839;6253.156;6246.141;6250.997;8812;28385;1
2024.11.04;12:20:00;6250.997;6256.393;6249.918;6254.235;7066;27929;1
2024.11.04;12:25:00;6254.235;6258.012;6253.156;6254.235;4153;13841;1
2024.11.04;12:30:00;6254.235;6255.854;6250.458;6251.537;5323;19657;1
2024.11.04;12:35:00;6251.537;6251.537;6230.494;6234.271;26254;101345;1
2024.11.04;12:40:00;6233.731;6240.746;6233.731;6235.350;9164;34421;1
2024.11.04;12:45:00;6235.350;6244.523;6234.271;6243.983;7627;25264;1
2024.11.04;12:50:00;6243.443;6245.602;6239.666;6242.904;5659;18175;1
2024.11.04;12:55:00;6242.364;6243.983;6238.048;6240.746;5737;20496;1
2024.11.04;13:00:00;6240.746;6245.602;6238.587;6239.666;7179;29972;1
2024.11.04;13:05:00;6239.666;6240.206;6233.731;6235.350;7461;26870;1
2024.11.04;13:10:00;6235.889;6235.889;6228.875;6229.414;7799;27978;1
2024.11.04;13:15:00;6228.875;6236.429;6228.875;6233.191;5929;21806;1
2024.11.04;13:20:00;6233.191;6237.508;6231.033;6236.968;4984;20324;1
2024.11.04;13:25:00;6236.968;6242.904;6236.429;6239.666;6368;23858;1
2024.11.04;13:30:00;6239.127;6242.364;6238.587;6241.825;2556;7661;1
2024.11.04;13:35:00;6241.825;6242.904;6238.587;6242.364;3227;12251;1
2024.11.04;13:40:00;6242.364;6243.443;6240.206;6241.285;3636;14464;1
2024.11.04;13:45:00;6241.825;6247.760;6241.285;6247.760;6437;23523;1
2024.11.04;13:50:00;6247.760;6249.918;6245.602;6248.300;5300;18772;1
2024.11.04;13:55:00;6247.760;6248.839;6244.523;6245.062;4040;14097;1
2024.11.04;14:00:00;6245.602;6248.839;6242.904;6245.062;5522;17922;1
2024.11.04;14:05:00;6245.062;6248.300;6241.825;6246.141;4956;16010;1
2024.11.04;14:10:00;6246.681;6249.379;6244.523;6246.141;3272;12326;1
2024.11.04;14:15:00;6246.681;6248.839;6245.602;6246.681;2118;7631;1
2024.11.04;14:20:00;6247.220;6249.379;6245.602;6246.681;2611;9071;1
2024.11.04;14:25:00;6246.141;6249.918;6244.523;6246.141;4345;14348;1
2024.11.04;14:30:00;6246.141;6246.681;6240.206;6242.364;5365;18486;1
2024.11.04;14:35:00;6242.364;6244.523;6241.825;6243.983;2941;11365;1
2024.11.04;14:40:00;6243.983;6249.918;6242.904;6248.839;4486;17763;1
2024.11.04;14:45:00;6248.839;6253.695;6246.141;6246.141;7641;25794;1
2024.11.04;14:50:00;6246.141;6247.220;6243.443;6245.062;4397;14347;1
2024.11.04;14:55:00;6244.523;6247.220;6243.983;6247.220;2366;9276;1
2024.11.04;15:00:00;6247.220;6250.997;6246.141;6250.997;3020;9036;1
2024.11.04;15:05:00;6250.458;6255.854;6250.458;6253.695;6759;26483;1
2024.11.04;15:10:00;6253.156;6256.393;6251.537;6252.616;5062;20075;1
2024.11.04;15:15:00;6252.616;6257.472;6249.379;6256.393;6610;26277;1
2024.11.04;15:20:00;6256.393;6261.789;6252.616;6253.695;9164;37790;1
2024.11.04;15:25:00;6253.695;6254.235;6250.458;6253.156;4492;15162;1
2024.11.04;15:30:00;6253.156;6254.235;6249.379;6251.537;4232;14299;1
2024.11.04;15:35:00;6250.997;6251.537;6242.364;6242.904;7570;27433;1
2024.11.04;15:40:00;6242.364;6243.983;6236.429;6239.127;8908;34104;1
2024.11.04;15:45:00;6239.666;6244.523;6239.127;6242.364;4407;16307;1
2024.11.04;15:50:00;6241.825;6243.443;6240.206;6240.746;2360;8361;1
2024.11.04;15:55:00;6240.746;6245.062;6239.127;6242.904;4589;15338;1
2024.11.04;16:00:00;6243.443;6246.141;6242.364;6242.904;2778;9305;1
2024.11.04;16:05:00;6242.904;6244.523;6241.825;6243.443;1828;6439;1
2024.11.04;16:10:00;6243.983;6245.062;6242.904;6243.983;1722;6687;1
2024.11.04;16:15:00;6243.983;6245.602;6241.825;6244.523;1731;6779;1
2024.11.04;16:20:00;6245.062;6248.300;6243.443;6247.760;3036;12018;1
2024.11.04;16:25:00;6247.220;6248.300;6245.602;6248.300;1822;7982;1
2024.11.04;16:30:00;6248.300;6249.379;6247.220;6248.300;2596;10332;1
2024.11.04;16:35:00;6247.760;6249.918;6246.681;6247.220;2189;8831;1
2024.11.04;16:40:00;6247.220;6251.537;6246.141;6250.458;3326;13636;1
2024.11.04;16:45:00;6249.918;6253.695;6249.918;6253.695;2358;9824;1
2024.11.04;16:50:00;6253.695;6255.854;6252.077;6255.314;4033;19051;1
2024.11.04;16:55:00;6255.314;6258.552;6254.775;6258.012;3917;15014;1
2024.11.04;17:00:00;6258.012;6263.408;6257.472;6261.249;6287;26041;1
2024.11.04;17:05:00;6261.789;6266.106;6260.170;6266.106;6049;22077;1
2024.11.04;17:10:00;6266.106;6267.724;6262.329;6264.487;4758;16605;1
2024.11.04;17:15:00;6265.026;6269.343;6263.408;6267.185;4091;14262;1
2024.11.04;17:20:00;6267.724;6267.724;6263.947;6266.106;3300;17672;1
2024.11.04;17:25:00;6266.106;6267.724;6265.026;6266.645;1875;6755;1
2024.11.04;17:30:00;6266.645;6267.185;6262.329;6263.947;3787;15178;1
2024.11.04;17:35:00;6264.487;6265.566;6261.249;6264.487;2482;8675;1
2024.11.04;17:40:00;6265.026;6265.026;6259.631;6261.789;3488;11617;1
2024.11.04;17:45:00;6261.789;6262.868;6256.933;6259.091;3892;12726;1
2024.11.04;17:50:00;6259.091;6264.487;6258.552;6262.329;3064;10382;1
2024.11.04;17:55:00;6262.329;6262.868;6258.012;6258.552;2510;8793;1
2024.11.04;18:00:00;6258.552;6261.249;6258.012;6260.710;1222;3918;1
2024.11.04;18:05:00;6260.710;6262.329;6259.091;6260.710;1345;4988;1
2024.11.04;18:10:00;6261.249;6261.789;6259.631;6261.789;1473;5344;1
2024.11.04;18:15:00;6261.789;6266.106;6261.249;6265.026;2899;10648;1
2024.11.04;18:20:00;6265.026;6269.343;6264.487;6268.804;1881;6214;1
2024.11.04;18:25:00;6269.343;6269.883;6265.026;6268.804;1218;10049;1
2024.11.05;09:00:00;6259.091;6278.516;6253.695;6275.278;32936;82181;1
2024.11.05;09:05:00;6275.818;6276.358;6263.408;6263.947;20447;59051;1
2024.11.05;09:10:00;6263.947;6270.962;6259.631;6260.710;18210;54508;1
2024.11.05;09:15:00;6260.710;6262.329;6253.156;6260.710;20877;60837;1
2024.11.05;09:20:00;6260.710;6272.581;6260.170;6267.724;22466;67276;1
2024.11.05;09:25:00;6267.185;6270.422;6261.249;6269.343;13699;41776;1
2024.11.05;09:30:00;6269.343;6280.674;6268.804;6276.358;23692;71416;1
2024.11.05;09:35:00;6276.358;6279.055;6270.422;6274.199;13833;44539;1
2024.11.05;09:40:00;6274.199;6275.818;6264.487;6264.487;16082;47596;1
2024.11.05;09:45:00;6264.487;6269.343;6262.329;6267.724;12950;39820;1
2024.11.05;09:50:00;6268.264;6275.278;6260.710;6265.026;18618;55530;1
2024.11.05;09:55:00;6265.026;6265.566;6258.552;6259.091;14121;45062;1
2024.11.05;10:00:00;6259.091;6264.487;6254.235;6256.933;18332;60297;1
2024.11.05;10:05:00;6256.933;6260.170;6250.997;6259.091;17356;57917;1
2024.11.05;10:10:00;6258.552;6267.724;6258.012;6264.487;17090;53461;1
2024.11.05;10:15:00;6263.947;6265.566;6255.854;6257.472;12356;38364;1
2024.11.05;10:20:00;6256.933;6262.329;6256.933;6258.012;7564;23449;1
2024.11.05;10:25:00;6258.012;6260.170;6248.839;6250.997;14352;47030;1
2024.11.05;10:30:00;6252.077;6255.314;6245.602;6253.156;17436;55002;1
2024.11.05;10:35:00;6253.695;6259.091;6251.537;6256.933;9731;38393;1
2024.11.05;10:40:00;6257.472;6259.631;6254.775;6258.552;7018;25946;1
2024.11.05;10:45:00;6258.012;6261.249;6253.695;6254.235;10492;33646;1
2024.11.05;10:50:00;6254.235;6258.552;6250.997;6257.472;10493;32247;1
2024.11.05;10:55:00;6258.012;6262.329;6256.933;6257.472;11637;42918;1
2024.11.05;11:00:00;6258.012;6258.552;6252.077;6252.077;9880;38456;1
2024.11.05;11:05:00;6252.077;6260.710;6250.458;6256.393;11425;41906;1
2024.11.05;11:10:00;6256.393;6257.472;6251.537;6253.156;6217;22105;1
2024.11.05;11:15:00;6252.616;6266.645;6252.077;6265.026;14546;54009;1
2024.11.05;11:20:00;6265.026;6276.358;6265.026;6274.739;17834;71995;1
2024.11.05;11:25:00;6274.739;6278.516;6270.422;6271.501;11970;41627;1
2024.11.05;11:30:00;6271.501;6274.199;6265.026;6266.106;11231;38525;1
2024.11.05;11:35:00;6266.106;6267.724;6255.854;6260.170;17461;64878;1
2024.11.05;11:40:00;6260.170;6264.487;6258.012;6261.789;7826;25990;1
2024.11.05;11:45:00;6261.789;6263.408;6256.393;6259.091;9309;40233;1
2024.11.05;11:50:00;6259.091;6260.170;6252.616;6258.552;11068;40968;1
2024.11.05;11:55:00;6258.552;6262.329;6255.854;6255.854;7752;29965;1
2024.11.05;12:00:00;6255.854;6268.804;6254.775;6257.472;18712;74967;1
2024.11.05;12:05:00;6258.012;6266.106;6256.393;6265.026;8848;32158;1
2024.11.05;12:10:00;6265.026;6265.566;6257.472;6259.091;5461;17321;1
2024.11.05;12:15:00;6259.091;6267.724;6256.933;6265.566;8485;29989;1
2024.11.05;12:20:00;6266.106;6267.185;6259.091;6260.170;6435;26197;1
2024.11.05;12:25:00;6260.170;6261.789;6256.933;6260.170;4415;20752;1
2024.11.05;12:30:00;6260.170;6263.947;6259.631;6261.249;3279;13046;1
2024.11.05;12:35:00;6261.249;6263.947;6258.552;6261.249;3210;11735;1
2024.11.05;12:40:00;6261.249;6264.487;6259.091;6259.631;3182;13676;1
2024.11.05;12:45:00;6260.170;6261.789;6253.695;6261.249;6907;23636;1
2024.11.05;12:50:00;6261.249;6265.566;6260.170;6263.947;4611;18001;1
2024.11.05;12:55:00;6264.487;6269.343;6263.947;6266.645;6575;24508;1
2024.11.05;13:00:00;6266.106;6267.724;6260.170;6260.710;8120;35634;1
2024.11.05;13:05:00;6260.710;6266.106;6259.091;6265.026;5498;22167;1
2024.11.05;13:10:00;6265.566;6270.962;6264.487;6267.724;5654;22663;1
2024.11.05;13:15:00;6267.185;6269.343;6265.026;6268.264;3235;11489;1
2024.11.05;13:20:00;6268.264;6269.343;6265.026;6266.106;3162;13180;1
2024.11.05;13:25:00;6266.106;6272.581;6265.026;6270.422;5344;20099;1
2024.11.05;13:30:00;6270.422;6272.041;6268.264;6270.962;3007;11749;1
2024.11.05;13:35:00;6270.962;6272.581;6269.343;6269.883;2140;6611;1
2024.11.05;13:40:00;6269.883;6272.581;6266.645;6267.185;4219;15082;1
2024.11.05;13:45:00;6266.645;6267.185;6261.249;6261.789;5278;20909;1
2024.11.05;13:50:00;6261.789;6261.789;6253.695;6254.775;9787;39067;1
2024.11.05;13:55:00;6254.775;6255.314;6243.983;6245.062;12130;52055;1
2024.11.05;14:00:00;6245.062;6248.839;6242.904;6244.523;8746;32527;1
2024.11.05;14:05:00;6243.983;6244.523;6238.587;6239.127;8147;29613;1
2024.11.05;14:10:00;6239.666;6240.206;6234.271;6236.429;8406;34620;1
2024.11.05;14:15:00;6235.889;6239.127;6234.271;6236.429;6137;21091;1
2024.11.05;14:20:00;6236.429;6236.429;6216.465;6221.860;17102;66953;1
2024.11.05;14:25:00;6221.860;6232.652;6221.860;6226.717;13087;51245;1
2024.11.05;14:30:00;6226.717;6231.033;6225.637;6225.637;6198;21830;1
2024.11.05;14:35:00;6226.177;6228.875;6224.558;6227.796;4392;14715;1
2024.11.05;14:40:00;6227.796;6230.494;6221.321;6223.479;7117;26453;1
2024.11.05;14:45:00;6223.479;6225.637;6216.465;6221.860;10101;36237;1
2024.11.05;14:50:00;6221.860;6224.019;6218.083;6224.019;5952;22270;1
2024.11.05;14:55:00;6224.019;6225.637;6220.781;6224.019;5307;18313;1
2024.11.05;15:00:00;6224.019;6226.717;6221.321;6221.321;4861;16454;1
2024.11.05;15:05:00;6221.321;6224.019;6218.623;6224.019;4734;14086;1
2024.11.05;15:10:00;6223.479;6223.479;6217.004;6219.702;4938;17741;1
2024.11.05;15:15:00;6219.702;6219.702;6209.990;6216.465;12185;52510;1
2024.11.05;15:20:00;6217.004;6219.162;6214.846;6218.623;4206;15342;1
2024.11.05;15:25:00;6218.623;6219.162;6217.004;6218.623;1824;6067;1
2024.11.05;15:30:00;6218.623;6221.860;6218.083;6219.702;4047;15929;1
2024.11.05;15:35:00;6219.702;6222.939;6218.083;6221.321;3809;14431;1
2024.11.05;15:40:00;6221.321;6222.400;6218.083;6219.702;2802;10743;1
2024.11.05;15:45:00;6219.702;6220.781;6218.623;6220.242;1600;5057;1
2024.11.05;15:50:00;6219.702;6221.321;6217.004;6219.162;3346;12969;1
2024.11.05;15:55:00;6219.702;6224.558;6219.162;6224.019;5504;21653;1
2024.11.05;16:00:00;6224.019;6226.717;6222.400;6225.098;4674;17008;1
2024.11.05;16:05:00;6225.098;6225.098;6221.860;6222.939;2797;10614;1
2024.11.05;16:10:00;6222.400;6224.558;6221.860;6222.939;1659;6071;1
2024.11.05;16:15:00;6223.479;6224.558;6220.242;6222.400;2812;9354;1
2024.11.05;16:20:00;6222.400;6223.479;6220.781;6221.860;1845;6681;1
2024.11.05;16:25:00;6221.860;6221.860;6219.162;6220.781;2079;7306;1
2024.11.05;16:30:00;6221.321;6221.860;6218.623;6219.702;1987;6787;1
2024.11.05;16:35:00;6220.242;6220.242;6216.465;6216.465;2383;11055;1
2024.11.05;16:40:00;6216.465;6217.544;6211.608;6213.227;5454;20567;1
2024.11.05;16:45:00;6213.227;6213.767;6208.910;6212.688;6039;25507;1
2024.11.05;16:50:00;6212.688;6215.925;6211.069;6215.385;3823;13145;1
2024.11.05;16:55:00;6214.846;6217.004;6213.767;6217.004;2904;10499;1
2024.11.05;17:00:00;6216.465;6219.162;6214.306;6217.544;4952;21737;1
2024.11.05;17:05:00;6218.083;6218.623;6216.465;6218.083;1581;4978;1
2024.11.05;17:10:00;6217.544;6218.623;6215.925;6217.004;1665;5659;1
2024.11.05;17:15:00;6217.004;6217.544;6215.385;6216.465;1739;6330;1
2024.11.05;17:20:00;6217.004;6217.004;6211.069;6213.227;3256;11675;1
2024.11.05;17:25:00;6213.227;6214.846;6212.148;6213.767;1755;7632;1
2024.11.05;17:30:00;6213.767;6216.465;6213.227;6215.925;2091;8188;1
2024.11.05;17:35:00;6215.925;6217.544;6213.767;6217.004;1551;6108;1
2024.11.05;17:40:00;6217.004;6218.083;6215.925;6218.083;1078;3550;1
2024.11.05;17:45:00;6218.083;6218.083;6215.925;6215.925;1156;3585;1
2024.11.05;17:50:00;6216.465;6217.544;6215.925;6217.004;657;2961;1
2024.11.05;17:55:00;6217.544;6218.083;6214.306;6214.846;2043;7352;1
2024.11.05;18:00:00;6214.846;6218.083;6214.306;6216.465;1155;5627;1
2024.11.05;18:05:00;6216.465;6220.242;6216.465;6219.702;1859;6023;1
2024.11.05;18:10:00;6219.702;6220.781;6218.083;6219.162;1560;5225;1
2024.11.05;18:15:00;6219.162;6220.242;6216.465;6219.162;2159;8411;1
2024.11.05;18:20:00;6219.702;6220.242;6217.004;6220.242;1374;9908;1
2024.11.05;18:25:00;6220.242;6223.479;6218.083;6221.860;1275;8311;1
2024.11.06;09:00:00;6332.474;6333.553;6301.178;6317.905;27537;87327;1
2024.11.06;09:05:00;6317.905;6340.028;6314.128;6327.617;47421;134708;1
2024.11.06;09:10:00;6327.617;6329.236;6308.732;6310.890;32177;89900;1
2024.11.06;09:15:00;6310.351;6323.840;6295.782;6314.128;40473;114179;1
2024.11.06;09:20:00;6313.588;6323.840;6311.430;6317.905;21029;56238;1
2024.11.06;09:25:00;6318.445;6319.524;6309.811;6315.207;17149;47898;1
2024.11.06;09:30:00;6315.207;6321.142;6306.034;6313.588;21174;54685;1
2024.11.06;09:35:00;6313.588;6317.905;6300.639;6303.336;19052;54680;1
2024.11.06;09:40:00;6303.336;6307.653;6290.387;6296.322;29206;81480;1
2024.11.06;09:45:00;6296.322;6299.020;6284.991;6296.861;24921;72813;1
2024.11.06;09:50:00;6296.861;6299.020;6284.991;6287.149;17848;53998;1
2024.11.06;09:55:00;6287.149;6290.926;6275.818;6282.293;28279;82934;1
2024.11.06;10:00:00;6282.293;6286.610;6269.883;6273.660;24787;73440;1
2024.11.06;10:05:00;6273.120;6284.991;6269.883;6282.293;20983;67498;1
2024.11.06;10:10:00;6282.832;6282.832;6267.185;6271.501;16943;55195;1
2024.11.06;10:15:00;6271.501;6272.041;6257.472;6263.947;22369;82944;1
2024.11.06;10:20:00;6263.947;6264.487;6248.839;6262.329;25165;89551;1
2024.11.06;10:25:00;6262.329;6265.566;6254.775;6254.775;15582;56625;1
2024.11.06;10:30:00;6255.314;6261.789;6251.537;6252.616;15285;52648;1
2024.11.06;10:35:00;6252.616;6260.170;6251.537;6258.012;12184;41636;1
2024.11.06;10:40:00;6258.012;6269.343;6254.775;6268.264;16714;55579;1
2024.11.06;10:45:00;6268.804;6268.804;6258.012;6260.170;12867;39999;1
2024.11.06;10:50:00;6260.170;6262.868;6251.537;6253.156;12875;50189;1
2024.11.06;10:55:00;6253.156;6258.012;6242.904;6246.141;20344;70352;1
2024.11.06;11:00:00;6245.602;6249.379;6235.350;6241.825;21891;81969;1
2024.11.06;11:05:00;6241.825;6243.983;6236.429;6242.904;12471;48375;1
2024.11.06;11:10:00;6242.904;6243.443;6233.191;6237.508;11457;38231;1
2024.11.06;11:15:00;6237.508;6241.285;6229.954;6236.968;12934;45287;1
2024.11.06;11:20:00;6236.429;6247.760;6235.889;6246.141;11702;41063;1
2024.11.06;11:25:00;6246.141;6255.314;6245.062;6252.616;16909;66875;1
2024.11.06;11:30:00;6252.616;6261.789;6245.602;6256.933;21936;74362;1
2024.11.06;11:35:00;6256.933;6265.026;6252.077;6265.026;19002;65772;1
2024.11.06;11:40:00;6264.487;6266.645;6254.775;6255.314;13098;45316;1
2024.11.06;11:45:00;6255.854;6257.472;6248.839;6249.918;10862;34783;1
2024.11.06;11:50:00;6250.458;6255.314;6247.220;6252.077;10318;35121;1
2024.11.06;11:55:00;6252.077;6257.472;6242.364;6245.062;13889;47132;1
2024.11.06;12:00:00;6245.062;6246.141;6238.587;6239.666;12279;49815;1
2024.11.06;12:05:00;6239.666;6242.904;6225.098;6233.731;19713;74801;1
2024.11.06;12:10:00;6233.731;6234.810;6219.162;6219.162;15608;52139;1
2024.11.06;12:15:00;6219.702;6225.637;6213.767;6220.242;18558;63928;1
2024.11.06;12:20:00;6219.702;6221.321;6205.673;6212.688;18253;65116;1
2024.11.06;12:25:00;6212.688;6214.846;6195.961;6204.594;18297;71431;1
2024.11.06;12:30:00;6204.594;6209.990;6200.817;6204.594;10650;35219;1
2024.11.06;12:35:00;6204.054;6208.371;6199.738;6205.673;10251;38836;1
2024.11.06;12:40:00;6205.673;6206.213;6194.881;6197.579;11575;41003;1
2024.11.06;12:45:00;6198.119;6199.738;6187.867;6197.579;15637;54119;1
2024.11.06;12:50:00;6197.579;6198.659;6186.248;6190.025;11383;44430;1
2024.11.06;12:55:00;6190.565;6193.263;6181.932;6182.471;14748;55833;1
2024.11.06;13:00:00;6183.011;6190.025;6176.536;6180.313;19003;80926;1
2024.11.06;13:05:00;6180.313;6183.011;6169.521;6178.694;16086;68013;1
2024.11.06;13:10:00;6178.694;6182.471;6177.075;6178.694;7767;28724;1
2024.11.06;13:15:00;6178.155;6181.932;6174.917;6181.932;8371;31697;1
2024.11.06;13:20:00;6181.392;6184.630;6177.075;6178.694;8386;32801;1
2024.11.06;13:25:00;6178.155;6180.313;6162.507;6178.155;17626;66369;1
2024.11.06;13:30:00;6177.615;6180.313;6173.838;6176.536;6859;26675;1
2024.11.06;13:35:00;6176.536;6177.615;6171.680;6173.298;4195;13279;1
2024.11.06;13:40:00;6173.838;6174.378;6167.903;6171.140;7064;25317;1
2024.11.06;13:45:00;6171.140;6175.457;6170.601;6171.680;4913;16384;1
2024.11.06;13:50:00;6172.219;6173.838;6165.205;6168.442;6912;26291;1
2024.11.06;13:55:00;6168.442;6170.601;6160.349;6170.061;11467;49308;1
2024.11.06;14:00:00;6170.061;6177.615;6169.521;6174.917;9114;37889;1
2024.11.06;14:05:00;6174.378;6179.773;6170.601;6171.680;7941;32837;1
2024.11.06;14:10:00;6171.680;6172.759;6164.665;6171.140;7679;34771;1
2024.11.06;14:15:00;6170.601;6174.378;6166.284;6168.982;6538;23449;1
2024.11.06;14:20:00;6168.982;6172.219;6166.823;6172.219;5505;30333;1
2024.11.06;14:25:00;6172.219;6172.759;6159.269;6162.507;11940;59126;1
2024.11.06;14:30:00;6162.507;6165.744;6161.428;6164.126;4475;15898;1
2024.11.06;14:35:00;6164.126;6166.284;6161.967;6164.665;3600;13097;1
2024.11.06;14:40:00;6164.665;6165.744;6157.111;6158.730;6188;23032;1
2024.11.06;14:45:00;6159.269;6163.586;6158.730;6163.586;3535;12774;1
2024.11.06;14:50:00;6163.586;6166.284;6160.888;6163.586;4805;15088;1
2024.11.06;14:55:00;6163.586;6163.586;6154.953;6157.111;7586;29959;1
2024.11.06;15:00:00;6157.111;6158.730;6148.478;6153.874;10904;51071;1
2024.11.06;15:05:00;6153.334;6154.413;6138.765;6146.320;16539;73709;1
2024.11.06;15:10:00;6146.320;6146.859;6132.830;6134.988;12650;53213;1
2024.11.06;15:15:00;6135.528;6135.528;6126.355;6134.449;18899;76969;1
2024.11.06;15:20:00;6133.909;6142.543;6132.830;6141.463;9771;45719;1
2024.11.06;15:25:00;6141.463;6147.938;6135.528;6146.320;10420;39795;1
2024.11.06;15:30:00;6146.320;6146.859;6139.845;6143.082;6695;25271;1
2024.11.06;15:35:00;6143.082;6146.859;6139.305;6142.003;5555;18105;1
2024.11.06;15:40:00;6142.003;6145.780;6140.384;6140.384;4230;16589;1
2024.11.06;15:45:00;6140.384;6143.082;6136.607;6142.003;6134;20748;1
2024.11.06;15:50:00;6142.003;6150.097;6140.924;6150.097;9489;30805;1
2024.11.06;15:55:00;6150.097;6153.334;6148.478;6149.557;8383;34484;1
2024.11.06;16:00:00;6149.557;6151.715;6143.622;6144.701;6358;22061;1
2024.11.06;16:05:00;6144.701;6149.017;6143.622;6147.399;3626;15241;1
2024.11.06;16:10:00;6147.938;6153.334;6146.859;6152.255;5676;20767;1
2024.11.06;16:15:00;6152.255;6153.874;6144.161;6144.701;6653;24071;1
2024.11.06;16:20:00;6144.701;6152.255;6144.161;6149.017;5390;20712;1
2024.11.06;16:25:00;6149.557;6151.176;6144.701;6145.780;3357;10623;1
2024.11.06;16:30:00;6145.240;6146.320;6138.765;6143.082;7350;23852;1
2024.11.06;16:35:00;6143.622;6149.557;6142.003;6149.557;4612;16310;1
2024.11.06;16:40:00;6149.557;6149.557;6143.622;6146.320;3691;10994;1
2024.11.06;16:45:00;6145.780;6145.780;6140.384;6142.543;4142;13757;1
2024.11.06;16:50:00;6143.082;6146.320;6142.543;6143.622;2814;9900;1
2024.11.06;16:55:00;6144.161;6144.161;6137.686;6139.845;4469;17389;1
2024.11.06;17:00:00;6140.384;6140.924;6135.528;6139.305;3816;13056;1
2024.11.06;17:05:00;6139.845;6140.924;6137.686;6138.765;1899;7026;1
2024.11.06;17:10:00;6138.765;6141.463;6137.686;6137.686;2519;9393;1
2024.11.06;17:15:00;6138.226;6138.226;6130.672;6134.988;6712;27381;1
2024.11.06;17:20:00;6135.528;6137.147;6132.830;6136.068;3071;12104;1
2024.11.06;17:25:00;6136.607;6140.924;6136.068;6139.845;3233;13769;1
2024.11.06;17:30:00;6140.384;6140.384;6135.528;6138.226;2567;9169;1
2024.11.06;17:35:00;6138.226;6139.845;6136.607;6137.147;1710;5683;1
2024.11.06;17:40:00;6137.147;6138.226;6135.528;6136.607;1757;5243;1
2024.11.06;17:45:00;6137.147;6138.765;6136.607;6137.686;1321;3571;1
2024.11.06;17:50:00;6137.686;6139.845;6137.147;6138.226;1560;4195;1
2024.11.06;17:55:00;6138.765;6141.463;6137.686;6139.845;2224;8074;1
2024.11.06;18:00:00;6139.845;6140.384;6136.068;6136.068;1760;5266;1
2024.11.06;18:05:00;6136.607;6137.686;6134.449;6137.147;1587;5964;1
2024.11.06;18:10:00;6137.147;6145.240;6133.909;6142.543;3878;15343;1
2024.11.06;18:15:00;6143.082;6172.219;6136.607;6171.680;10334;43176;1
2024.11.06;18:20:00;6171.680;6183.011;6166.823;6180.852;4134;32321;1
2024.11.06;18:25:00;6180.313;6181.932;6174.917;6180.313;1790;12657;1
2024.11.07;09:00:00;6158.730;6163.586;6129.593;6143.622;39672;127960;1
2024.11.07;09:05:00;6143.622;6157.111;6142.543;6153.874;28110;84289;1
2024.11.07;09:10:00;6153.334;6153.874;6136.607;6144.701;24420;69086;1
2024.11.07;09:15:00;6144.161;6150.636;6137.147;6146.320;21890;61978;1
2024.11.07;09:20:00;6146.859;6155.492;6144.161;6146.859;18282;48167;1
2024.11.07;09:25:00;6146.320;6150.636;6144.161;6149.017;11269;31185;1
2024.11.07;09:30:00;6149.557;6170.601;6145.240;6165.744;29594;92886;1
2024.11.07;09:35:00;6166.284;6175.457;6161.967;6166.284;27519;84565;1
2024.11.07;09:40:00;6166.284;6172.759;6160.349;6165.744;16929;48291;1
2024.11.07;09:45:00;6165.744;6167.363;6157.111;6160.888;18488;53917;1
2024.11.07;09:50:00;6160.349;6171.680;6158.730;6167.363;15318;46498;1
2024.11.07;09:55:00;6166.823;6167.903;6150.097;6158.730;27640;91654;1
2024.11.07;10:00:00;6159.269;6165.744;6148.478;6149.557;22901;88258;1
2024.11.07;10:05:00;6150.097;6150.097;6113.405;6114.485;43177;163450;1
2024.11.07;10:10:00;6114.485;6125.276;6100.456;6104.772;43870;153412;1
2024.11.07;10:15:00;6104.772;6116.103;6101.535;6110.707;21831;67539;1
2024.11.07;10:20:00;6110.707;6120.420;6110.168;6117.722;17712;57286;1
2024.11.07;10:25:00;6118.262;6120.959;6108.010;6110.707;17536;54110;1
